institution_id,name,survey_year,designation,sanctioned_strength,in_position_direct,in_position_cas,no_of_phd_teachers
59,"Bhupendra Narayan Mandal University, Madhepura",2015,Vice-Chancellor,NA,1,0,NA
59,"Bhupendra Narayan Mandal University, Madhepura",2015,Professor & Equivalent,NA,9,0,NA
59,"Bhupendra Narayan Mandal University, Madhepura",2015,Associate Professor,NA,37,0,NA
59,"Bhupendra Narayan Mandal University, Madhepura",2015,Assistant Professor,NA,8,0,NA
59,"Bhupendra Narayan Mandal University, Madhepura",2015,Lecturer (Selection Grade),NA,1,0,NA
59,"Bhupendra Narayan Mandal University, Madhepura",2015,ALL,0,56,0,0
456,"Indian Institute of Technology, Chennai",2015,Director,1,1,0,1
456,"Indian Institute of Technology, Chennai",2015,Professor & Equivalent,300,250,0,250
456,"Indian Institute of Technology, Chennai",2015,Associate Professor,200,126,0,126
456,"Indian Institute of Technology, Chennai",2015,Assistant Professor,300,162,0,162
456,"Indian Institute of Technology, Chennai",2015,ALL,801,539,0,539
326,"Smt. Nathibai Damodar Thackersey Women's Univeristy, Mumbai",2015,Professor & Equivalent,NA,11,0,NA
326,"Smt. Nathibai Damodar Thackersey Women's Univeristy, Mumbai",2015,Associate Professor,NA,20,0,NA
326,"Smt. Nathibai Damodar Thackersey Women's Univeristy, Mumbai",2015,Assistant Professor,NA,21,0,NA
326,"Smt. Nathibai Damodar Thackersey Women's Univeristy, Mumbai",2015,ALL,0,52,0,0
300,"Dr. Balasaheb Sawant Konkan Krishi Vidyaapeeth,(former Konkan Krishi Vidyapeeth) Ratnagiri",2015,ALL,0,252,0,0
300,"Dr. Balasaheb Sawant Konkan Krishi Vidyaapeeth,(former Konkan Krishi Vidyapeeth) Ratnagiri",2015,Director,NA,3,0,NA
300,"Dr. Balasaheb Sawant Konkan Krishi Vidyaapeeth,(former Konkan Krishi Vidyapeeth) Ratnagiri",2015,Professor & Equivalent,NA,24,0,NA
300,"Dr. Balasaheb Sawant Konkan Krishi Vidyaapeeth,(former Konkan Krishi Vidyapeeth) Ratnagiri",2015,Associate Professor,NA,67,0,NA
300,"Dr. Balasaheb Sawant Konkan Krishi Vidyaapeeth,(former Konkan Krishi Vidyapeeth) Ratnagiri",2015,Principal,NA,6,0,NA
300,"Dr. Balasaheb Sawant Konkan Krishi Vidyaapeeth,(former Konkan Krishi Vidyapeeth) Ratnagiri",2015,Vice-Chancellor,NA,1,0,NA
300,"Dr. Balasaheb Sawant Konkan Krishi Vidyaapeeth,(former Konkan Krishi Vidyapeeth) Ratnagiri",2015,Assistant Professor,NA,151,0,NA
577,"National Institute of Technology, Durgapur",2015,Professor & Equivalent,41,45,0,45
577,"National Institute of Technology, Durgapur",2015,Assistant Professor,163,76,0,56
577,"National Institute of Technology, Durgapur",2015,Associate Professor,81,47,0,44
577,"National Institute of Technology, Durgapur",2015,Contract Teacher,0,15,0,14
577,"National Institute of Technology, Durgapur",2015,Temporary Teacher,0,4,0,NA
577,"National Institute of Technology, Durgapur",2015,Additional Professor,0,0,0,NA
577,"National Institute of Technology, Durgapur",2015,ALL,285,187,0,159
749,"MANIPAL UNIVERSITY, JAIPUR",2015,Professor & Equivalent,39,39,0,36
749,"MANIPAL UNIVERSITY, JAIPUR",2015,Associate Professor,68,68,0,60
749,"MANIPAL UNIVERSITY, JAIPUR",2015,Assistant Professor,213,213,0,49
749,"MANIPAL UNIVERSITY, JAIPUR",2015,ALL,320,320,0,145
208,"Nilamber-Pitamber University, Palamu",2015,Assistant Professor,NA,12,0,NA
208,"Nilamber-Pitamber University, Palamu",2015,Associate Professor,NA,6,0,NA
208,"Nilamber-Pitamber University, Palamu",2015,Lecturer (Senior Scale),NA,1,0,NA
208,"Nilamber-Pitamber University, Palamu",2015,Reader,NA,3,0,NA
208,"Nilamber-Pitamber University, Palamu",2015,Part-Time Teacher,NA,8,0,NA
208,"Nilamber-Pitamber University, Palamu",2015,ALL,105,30,0,21
766,"THE WEST BENGAL UNIVERSITY OF TEARCHERS TRAINING, EDUCATION PLANNING AND ADMINISTRATION",2015,Associate Professor,NA,1,0,NA
766,"THE WEST BENGAL UNIVERSITY OF TEARCHERS TRAINING, EDUCATION PLANNING AND ADMINISTRATION",2015,Vice-Chancellor,NA,1,0,NA
766,"THE WEST BENGAL UNIVERSITY OF TEARCHERS TRAINING, EDUCATION PLANNING AND ADMINISTRATION",2015,Professor & Equivalent,NA,2,0,NA
766,"THE WEST BENGAL UNIVERSITY OF TEARCHERS TRAINING, EDUCATION PLANNING AND ADMINISTRATION",2015,ALL,0,4,0,0
340,"Martin Luther Christian University, Shillong",2015,Vice-Chancellor,NA,1,0,NA
340,"Martin Luther Christian University, Shillong",2015,Associate Professor,NA,9,0,9
340,"Martin Luther Christian University, Shillong",2015,Assistant Professor,NA,44,0,4
340,"Martin Luther Christian University, Shillong",2015,Lecturer,NA,23,0,0
340,"Martin Luther Christian University, Shillong",2015,Tutor,NA,3,0,0
340,"Martin Luther Christian University, Shillong",2015,Part-Time Teacher,NA,3,0,0
340,"Martin Luther Christian University, Shillong",2015,ALL,0,83,0,13
812,MAHAPURUSHA SRIMANTA SANKARADEVA VISWAVIDYALAYA,2015,Assistant Professor,NA,14,0,5
812,MAHAPURUSHA SRIMANTA SANKARADEVA VISWAVIDYALAYA,2015,Professor & Equivalent,NA,5,0,5
812,MAHAPURUSHA SRIMANTA SANKARADEVA VISWAVIDYALAYA,2015,Visiting Teacher,NA,9,0,7
812,MAHAPURUSHA SRIMANTA SANKARADEVA VISWAVIDYALAYA,2015,Associate Professor,NA,2,0,2
812,MAHAPURUSHA SRIMANTA SANKARADEVA VISWAVIDYALAYA,2015,Part-Time Teacher,NA,4,0,1
812,MAHAPURUSHA SRIMANTA SANKARADEVA VISWAVIDYALAYA,2015,Vice-Chancellor,NA,1,0,NA
812,MAHAPURUSHA SRIMANTA SANKARADEVA VISWAVIDYALAYA,2015,ALL,0,35,0,20
225,"K.L.E. Academy of Higher Education and Research, Belgaum",2015,Lecturer (Senior Scale),NA,3,0,2
225,"K.L.E. Academy of Higher Education and Research, Belgaum",2015,Lecturer (Selection Grade),NA,0,0,NA
225,"K.L.E. Academy of Higher Education and Research, Belgaum",2015,ALL,0,3,0,2
179,"Chaudhary Sarwan Kumar Himachal Pardesh Krishi Vishvavidyalaya, Palampur",2015,Vice-Chancellor,1,1,0,1
179,"Chaudhary Sarwan Kumar Himachal Pardesh Krishi Vishvavidyalaya, Palampur",2015,Professor & Equivalent,22,0,162,162
179,"Chaudhary Sarwan Kumar Himachal Pardesh Krishi Vishvavidyalaya, Palampur",2015,Assistant Professor,313,48,22,50
179,"Chaudhary Sarwan Kumar Himachal Pardesh Krishi Vishvavidyalaya, Palampur",2015,Associate Professor,45,3,20,23
179,"Chaudhary Sarwan Kumar Himachal Pardesh Krishi Vishvavidyalaya, Palampur",2015,Ad hoc Teacher,NA,2,0,2
179,"Chaudhary Sarwan Kumar Himachal Pardesh Krishi Vishvavidyalaya, Palampur",2015,Contract Teacher,NA,2,0,1
179,"Chaudhary Sarwan Kumar Himachal Pardesh Krishi Vishvavidyalaya, Palampur",2015,ALL,381,56,204,239
637,"UNIVERSITY OF AGRICULTURAL AND HORTICULTURAL SCIENCES, SHIMOGA",2015,Vice-Chancellor,1,1,0,1
637,"UNIVERSITY OF AGRICULTURAL AND HORTICULTURAL SCIENCES, SHIMOGA",2015,Principal,2,2,0,2
637,"UNIVERSITY OF AGRICULTURAL AND HORTICULTURAL SCIENCES, SHIMOGA",2015,Professor & Equivalent,8,2,15,17
637,"UNIVERSITY OF AGRICULTURAL AND HORTICULTURAL SCIENCES, SHIMOGA",2015,Associate Professor,3,1,4,4
637,"UNIVERSITY OF AGRICULTURAL AND HORTICULTURAL SCIENCES, SHIMOGA",2015,Assistant Professor,31,7,0,4
637,"UNIVERSITY OF AGRICULTURAL AND HORTICULTURAL SCIENCES, SHIMOGA",2015,Contract Teacher,7,7,0,3
637,"UNIVERSITY OF AGRICULTURAL AND HORTICULTURAL SCIENCES, SHIMOGA",2015,ALL,52,20,19,31
449,"Central University of Tamil Nadu, Tiruvarur",2015,Associate Professor,NA,6,0,6
449,"Central University of Tamil Nadu, Tiruvarur",2015,Assistant Professor,NA,21,0,20
449,"Central University of Tamil Nadu, Tiruvarur",2015,Contract Teacher,NA,41,0,32
449,"Central University of Tamil Nadu, Tiruvarur",2015,Vice-Chancellor,NA,1,0,1
449,"Central University of Tamil Nadu, Tiruvarur",2015,Professor & Equivalent,NA,2,0,2
449,"Central University of Tamil Nadu, Tiruvarur",2015,Temporary Teacher,NA,6,0,5
449,"Central University of Tamil Nadu, Tiruvarur",2015,Ad hoc Teacher,NA,3,0,0
449,"Central University of Tamil Nadu, Tiruvarur",2015,ALL,0,80,0,66
194,"Islamic University of Science & Technology, Pulwama",2015,Assistant Professor,145,76,0,16
194,"Islamic University of Science & Technology, Pulwama",2015,ALL,355,272,0,72
194,"Islamic University of Science & Technology, Pulwama",2015,Professor & Equivalent,17,17,0,17
194,"Islamic University of Science & Technology, Pulwama",2015,Associate Professor,33,19,0,19
194,"Islamic University of Science & Technology, Pulwama",2015,Contract Teacher,160,160,0,20
512,UTTAR PRADESH VIKLANG UDDHAR DR SHAKUNTALA MISRA UNIVERSITY,2015,Associate Professor,NA,23,0,23
512,UTTAR PRADESH VIKLANG UDDHAR DR SHAKUNTALA MISRA UNIVERSITY,2015,Assistant Professor,NA,49,0,35
512,UTTAR PRADESH VIKLANG UDDHAR DR SHAKUNTALA MISRA UNIVERSITY,2015,Professor & Equivalent,NA,12,0,12
512,UTTAR PRADESH VIKLANG UDDHAR DR SHAKUNTALA MISRA UNIVERSITY,2015,Visiting Teacher,NA,0,0,NA
512,UTTAR PRADESH VIKLANG UDDHAR DR SHAKUNTALA MISRA UNIVERSITY,2015,ALL,0,84,0,70
733,"PES UNIVERSITY, BANGLORE",2015,Vice-Chancellor,NA,1,0,NA
733,"PES UNIVERSITY, BANGLORE",2015,Professor & Equivalent,NA,36,0,NA
733,"PES UNIVERSITY, BANGLORE",2015,Associate Professor,NA,28,0,NA
733,"PES UNIVERSITY, BANGLORE",2015,Assistant Professor,NA,96,0,NA
733,"PES UNIVERSITY, BANGLORE",2015,ALL,0,161,0,0
117,"Shri Lal Bhadur Shashtri Rashtriya Sanskrit Vidyapith, New Delhi",2015,Assistant Professor,NA,41,0,NA
117,"Shri Lal Bhadur Shashtri Rashtriya Sanskrit Vidyapith, New Delhi",2015,Associate Professor,NA,6,8,NA
117,"Shri Lal Bhadur Shashtri Rashtriya Sanskrit Vidyapith, New Delhi",2015,Professor & Equivalent,NA,7,14,NA
117,"Shri Lal Bhadur Shashtri Rashtriya Sanskrit Vidyapith, New Delhi",2015,Vice-Chancellor,NA,1,0,NA
117,"Shri Lal Bhadur Shashtri Rashtriya Sanskrit Vidyapith, New Delhi",2015,ALL,0,55,22,74
482,"Tamil Nadu Open University, Chennai",2015,Professor & Equivalent,NA,7,0,NA
482,"Tamil Nadu Open University, Chennai",2015,Associate Professor,NA,7,0,NA
482,"Tamil Nadu Open University, Chennai",2015,Assistant Professor,NA,31,0,NA
482,"Tamil Nadu Open University, Chennai",2015,Vice-Chancellor,NA,1,0,NA
482,"Tamil Nadu Open University, Chennai",2015,ALL,0,46,0,0
371,"Baba Farid University of Health & Medical Sciences, Faridkot",2015,Professor & Equivalent,45,16,0,0
371,"Baba Farid University of Health & Medical Sciences, Faridkot",2015,Assistant Professor,100,71,0,0
371,"Baba Farid University of Health & Medical Sciences, Faridkot",2015,Lecturer,31,21,0,0
371,"Baba Farid University of Health & Medical Sciences, Faridkot",2015,ALL,242,141,0,1
371,"Baba Farid University of Health & Medical Sciences, Faridkot",2015,Associate Professor,65,32,0,1
371,"Baba Farid University of Health & Medical Sciences, Faridkot",2015,Vice-Chancellor,1,1,0,0
311,"Krishna Institute of Medical Sciences Deemed University, Karad",2015,Professor & Equivalent,NA,67,0,3
311,"Krishna Institute of Medical Sciences Deemed University, Karad",2015,Associate Professor,NA,76,0,3
311,"Krishna Institute of Medical Sciences Deemed University, Karad",2015,Assistant Professor,NA,121,0,1
311,"Krishna Institute of Medical Sciences Deemed University, Karad",2015,Tutor,NA,85,0,NA
311,"Krishna Institute of Medical Sciences Deemed University, Karad",2015,Principal,NA,4,0,1
311,"Krishna Institute of Medical Sciences Deemed University, Karad",2015,ALL,0,353,0,8
198,"Sher-e-Kashmir Institute of Medical Sciences, Srinagar",2015,Director,NA,1,0,NA
198,"Sher-e-Kashmir Institute of Medical Sciences, Srinagar",2015,Professor & Equivalent,NA,82,0,NA
198,"Sher-e-Kashmir Institute of Medical Sciences, Srinagar",2015,Demonstrator,NA,46,0,NA
198,"Sher-e-Kashmir Institute of Medical Sciences, Srinagar",2015,Additional Professor,NA,32,0,NA
198,"Sher-e-Kashmir Institute of Medical Sciences, Srinagar",2015,Associate Professor,NA,22,0,NA
198,"Sher-e-Kashmir Institute of Medical Sciences, Srinagar",2015,Tutor,NA,10,0,NA
198,"Sher-e-Kashmir Institute of Medical Sciences, Srinagar",2015,Assistant Professor,NA,34,0,NA
198,"Sher-e-Kashmir Institute of Medical Sciences, Srinagar",2015,ALL,0,227,0,0
259,"Kerala University of Fisheries & Ocean Studies, Kochi",2015,ALL,0,35,0,0
259,"Kerala University of Fisheries & Ocean Studies, Kochi",2015,Reader,NA,0,0,NA
259,"Kerala University of Fisheries & Ocean Studies, Kochi",2015,Assistant Professor,NA,18,0,NA
259,"Kerala University of Fisheries & Ocean Studies, Kochi",2015,Professor & Equivalent,NA,4,0,NA
259,"Kerala University of Fisheries & Ocean Studies, Kochi",2015,Director,NA,1,0,NA
259,"Kerala University of Fisheries & Ocean Studies, Kochi",2015,Vice-Chancellor,NA,1,0,NA
259,"Kerala University of Fisheries & Ocean Studies, Kochi",2015,Pro-Vice-Chancellor,NA,1,0,NA
259,"Kerala University of Fisheries & Ocean Studies, Kochi",2015,Associate Professor,NA,10,0,NA
184,"Indian Institute of Technology, Mandi",2015,Director,NA,1,0,1
184,"Indian Institute of Technology, Mandi",2015,Assistant Professor,NA,74,0,74
184,"Indian Institute of Technology, Mandi",2015,Visiting Teacher,NA,4,0,2
184,"Indian Institute of Technology, Mandi",2015,Professor & Equivalent,NA,11,0,11
184,"Indian Institute of Technology, Mandi",2015,Associate Professor,NA,9,0,9
184,"Indian Institute of Technology, Mandi",2015,ALL,0,99,0,97
332,"Rashtrasant Tukadoji Maharaj Nagpur University, Nagpur",2015,Vice-Chancellor,NA,1,0,NA
332,"Rashtrasant Tukadoji Maharaj Nagpur University, Nagpur",2015,Pro-Vice-Chancellor,NA,1,0,NA
332,"Rashtrasant Tukadoji Maharaj Nagpur University, Nagpur",2015,Professor & Equivalent,NA,61,7,NA
332,"Rashtrasant Tukadoji Maharaj Nagpur University, Nagpur",2015,Associate Professor,NA,41,1,NA
332,"Rashtrasant Tukadoji Maharaj Nagpur University, Nagpur",2015,Assistant Professor,NA,72,12,NA
332,"Rashtrasant Tukadoji Maharaj Nagpur University, Nagpur",2015,ALL,0,176,20,0
631,CENTRAL UNIVERSITY OF JAMMU,2015,Vice-Chancellor,1,1,0,NA
631,CENTRAL UNIVERSITY OF JAMMU,2015,Assistant Professor,52,45,0,NA
631,CENTRAL UNIVERSITY OF JAMMU,2015,Professor & Equivalent,13,2,0,NA
631,CENTRAL UNIVERSITY OF JAMMU,2015,Associate Professor,26,1,0,NA
631,CENTRAL UNIVERSITY OF JAMMU,2015,Ad hoc Teacher,0,2,0,NA
631,CENTRAL UNIVERSITY OF JAMMU,2015,ALL,92,51,0,31
329,"SYMBIOSIS International University, Pune",2015,Vice-Chancellor,1,1,0,1
329,"SYMBIOSIS International University, Pune",2015,Director,0,30,0,19
329,"SYMBIOSIS International University, Pune",2015,Professor & Equivalent,90,23,2,21
329,"SYMBIOSIS International University, Pune",2015,Associate Professor,174,63,28,74
329,"SYMBIOSIS International University, Pune",2015,Assistant Professor,436,353,0,84
329,"SYMBIOSIS International University, Pune",2015,Tutor,0,11,0,0
329,"SYMBIOSIS International University, Pune",2015,Ad hoc Teacher,0,86,0,15
329,"SYMBIOSIS International University, Pune",2015,ALL,701,567,30,214
410,"Malviya National Institute of Technology, Jaipur",2015,Director,NA,1,0,1
410,"Malviya National Institute of Technology, Jaipur",2015,Professor & Equivalent,NA,41,0,39
410,"Malviya National Institute of Technology, Jaipur",2015,Associate Professor,NA,60,0,45
410,"Malviya National Institute of Technology, Jaipur",2015,Assistant Professor,NA,90,0,78
410,"Malviya National Institute of Technology, Jaipur",2015,ALL,0,192,0,163
533,Noida International University,2015,Principal,2,2,0,1
533,Noida International University,2015,Professor & Equivalent,16,16,0,16
533,Noida International University,2015,Assistant Professor,168,168,0,40
533,Noida International University,2015,Tutor,23,23,0,0
533,Noida International University,2015,Associate Professor,18,18,0,17
533,Noida International University,2015,Vice-Chancellor,1,1,0,NA
533,Noida International University,2015,ALL,228,228,0,74
71,"Nalanda Open University, Patna",2015,Vice-Chancellor,NA,1,0,NA
71,"Nalanda Open University, Patna",2015,Assistant Professor,NA,6,0,NA
71,"Nalanda Open University, Patna",2015,Contract Teacher,NA,15,0,NA
71,"Nalanda Open University, Patna",2015,Visiting Teacher,NA,761,0,NA
71,"Nalanda Open University, Patna",2015,Lecturer,NA,1,0,NA
71,"Nalanda Open University, Patna",2015,ALL,0,784,0,0
503,"Central Institute of Higher Tibetan Studies, Varanasi",2015,Reader,NA,0,1,NA
503,"Central Institute of Higher Tibetan Studies, Varanasi",2015,Vice-Chancellor,NA,1,0,NA
503,"Central Institute of Higher Tibetan Studies, Varanasi",2015,Assistant Professor,NA,18,0,NA
503,"Central Institute of Higher Tibetan Studies, Varanasi",2015,Associate Professor,NA,4,11,NA
503,"Central Institute of Higher Tibetan Studies, Varanasi",2015,Professor & Equivalent,NA,2,1,NA
503,"Central Institute of Higher Tibetan Studies, Varanasi",2015,Ad hoc Teacher,NA,20,0,NA
503,"Central Institute of Higher Tibetan Studies, Varanasi",2015,Contract Teacher,NA,10,0,NA
503,"Central Institute of Higher Tibetan Studies, Varanasi",2015,ALL,0,55,17,0
503,"Central Institute of Higher Tibetan Studies, Varanasi",2015,Lecturer (Senior Scale),NA,0,4,NA
16,"Jawaharlal Nehru Technological University, Anantapur",2015,Assistant Professor,NA,51,0,25
16,"Jawaharlal Nehru Technological University, Anantapur",2015,Ad hoc Teacher,NA,223,0,NA
16,"Jawaharlal Nehru Technological University, Anantapur",2015,Professor & Equivalent,NA,25,14,33
16,"Jawaharlal Nehru Technological University, Anantapur",2015,Associate Professor,NA,2,6,8
16,"Jawaharlal Nehru Technological University, Anantapur",2015,Vice-Chancellor,NA,1,0,NA
16,"Jawaharlal Nehru Technological University, Anantapur",2015,ALL,0,302,20,66
11,"Gandhi Institute of Technology & Management (GITAM) University, Visakhapatnam",2015,Vice-Chancellor,NA,1,0,1
11,"Gandhi Institute of Technology & Management (GITAM) University, Visakhapatnam",2015,Professor & Equivalent,NA,89,0,89
11,"Gandhi Institute of Technology & Management (GITAM) University, Visakhapatnam",2015,Pro-Vice-Chancellor,NA,1,0,1
11,"Gandhi Institute of Technology & Management (GITAM) University, Visakhapatnam",2015,Associate Professor,NA,136,0,127
11,"Gandhi Institute of Technology & Management (GITAM) University, Visakhapatnam",2015,Assistant Professor,NA,859,0,400
11,"Gandhi Institute of Technology & Management (GITAM) University, Visakhapatnam",2015,ALL,0,1086,0,618
49,"Assam Don Bosco University, Guwahati",2015,Vice-Chancellor,NA,1,0,1
49,"Assam Don Bosco University, Guwahati",2015,Pro-Vice-Chancellor,NA,1,0,0
49,"Assam Don Bosco University, Guwahati",2015,Director,NA,3,0,3
49,"Assam Don Bosco University, Guwahati",2015,Professor & Equivalent,NA,31,0,31
49,"Assam Don Bosco University, Guwahati",2015,Associate Professor,NA,25,0,25
49,"Assam Don Bosco University, Guwahati",2015,Assistant Professor,NA,97,0,17
49,"Assam Don Bosco University, Guwahati",2015,Visiting Teacher,NA,62,0,55
49,"Assam Don Bosco University, Guwahati",2015,ALL,0,220,0,132
283,"Makhanlal Chaturvedi National University of Journalism and Communication, Bhopal",2015,Associate Professor,NA,8,2,8
283,"Makhanlal Chaturvedi National University of Journalism and Communication, Bhopal",2015,Assistant Professor,NA,19,0,6
283,"Makhanlal Chaturvedi National University of Journalism and Communication, Bhopal",2015,Professor & Equivalent,NA,2,1,3
283,"Makhanlal Chaturvedi National University of Journalism and Communication, Bhopal",2015,Vice-Chancellor,NA,1,0,NA
283,"Makhanlal Chaturvedi National University of Journalism and Communication, Bhopal",2015,ALL,0,30,3,17
63,"Chankaya National Law University, Patna",2015,Vice-Chancellor,NA,1,0,NA
63,"Chankaya National Law University, Patna",2015,Associate Professor,NA,3,0,NA
63,"Chankaya National Law University, Patna",2015,Assistant Professor,NA,6,0,NA
63,"Chankaya National Law University, Patna",2015,Contract Teacher,NA,17,0,NA
63,"Chankaya National Law University, Patna",2015,Professor & Equivalent,NA,1,0,NA
63,"Chankaya National Law University, Patna",2015,Visiting Teacher,NA,2,0,NA
63,"Chankaya National Law University, Patna",2015,ALL,0,30,0,19
405,"LNM Institute of Information Technology, Jaipur",2015,Professor & Equivalent,NA,9,0,NA
